tbs,snr,bler,itbs,nr,totru
256,-20.2,1,0,16,160
256,-20.2,1,1,1,8
256,-20.2,1,1,2,16
256,-20.2,1,1,4,32
256,-20.2,1,1,8,64
256,-20.2,1,1,16,128
256,-20.2,1,2,1,6
256,-20.2,1,2,2,12
256,-20.2,1,2,4,24
256,-20.2,1,2,8,48
256,-20.2,1,2,16,96
256,-20.2,1,2,32,192
256,-20.2,1,3,1,5
256,-20.2,1,3,2,10
256,-20.2,1,3,4,20
256,-20.2,1,3,8,40
256,-20.2,1,3,16,80
256,-20.2,1,3,32,160
256,-20.2,1,4,1,4
256,-20.2,1,4,2,8
256,-20.2,1,4,4,16
256,-20.2,1,4,8,32
256,-20.2,1,4,16,64
256,-20.2,1,4,32,128
256,-20.2,1,6,1,3
256,-20.2,1,6,2,6
256,-20.2,1,6,4,12
256,-20.2,1,6,8,24
256,-20.2,1,6,16,48
256,-20.2,1,6,32,96
256,-20.2,1,6,64,192
256,-20.2,1,8,1,2
256,-20.2,1,8,2,4
256,-20.2,1,8,4,8
256,-20.2,1,8,8,16
256,-20.2,1,8,16,32
256,-20.2,1,8,32,64
256,-20.2,1,8,64,128
256,-20.1,0,0,64,640
256,-20.1,0,0,128,1280
256,-20.1,0,1,128,1024
256,-20.1,0,2,128,768
256,-20.1,0,3,128,640
256,-20.1,3.0517578125E-05,4,128,512
256,-20.1,6.103515625E-05,1,64,512
256,-20.1,0.070526123,6,128,384
256,-20.1,0.0725708008,2,64,384
256,-20.1,0.5617370605,3,64,320
256,-20.1,0.5628051758,0,32,320
256,-20.1,0.9841308594,1,32,256
256,-20.1,0.9872436523,4,64,256
256,-20.1,0.9932250977,8,128,256
256,-20.1,1,0,1,10
256,-20.1,1,0,2,20
256,-20.1,1,0,4,40
256,-20.1,1,0,8,80
256,-20.1,1,0,16,160
256,-20.1,1,1,1,8
256,-20.1,1,1,2,16
256,-20.1,1,1,4,32
256,-20.1,1,1,8,64
256,-20.1,1,1,16,128
256,-20.1,1,2,1,6
256,-20.1,1,2,2,12
256,-20.1,1,2,4,24
256,-20.1,1,2,8,48
256,-20.1,1,2,16,96
256,-20.1,1,2,32,192
256,-20.1,1,3,1,5
256,-20.1,1,3,2,10
256,-20.1,1,3,4,20
256,-20.1,1,3,8,40
256,-20.1,1,3,16,80
256,-20.1,1,3,32,160
256,-20.1,1,4,1,4
256,-20.1,1,4,2,8
256,-20.1,1,4,4,16
256,-20.1,1,4,8,32
256,-20.1,1,4,16,64
256,-20.1,1,4,32,128
256,-20.1,1,6,1,3
256,-20.1,1,6,2,6
256,-20.1,1,6,4,12
256,-20.1,1,6,8,24
256,-20.1,1,6,16,48
256,-20.1,1,6,32,96
256,-20.1,1,6,64,192
256,-20.1,1,8,1,2
256,-20.1,1,8,2,4
256,-20.1,1,8,4,8
256,-20.1,1,8,8,16
256,-20.1,1,8,16,32
256,-20.1,1,8,32,64
256,-20.1,1,8,64,128
256,-20,0,0,64,640
256,-20,0,0,128,1280
256,-20,0,1,128,1024
256,-20,0,2,128,768
256,-20,0,3,128,640
256,-20,3.0517578125E-05,1,64,512
256,-20,6.103515625E-05,4,128,512
256,-20,0.0459289551,2,64,384
256,-20,0.0470275879,6,128,384
256,-20,0.4735717773,3,64,320
256,-20,0.4741516113,0,32,320
256,-20,0.9727172852,1,32,256
256,-20,0.9771728516,4,64,256
256,-20,0.9859313965,8,128,256
256,-20,1,0,1,10
256,-20,1,0,2,20
256,-20,1,0,4,40
256,-20,1,0,8,80
256,-20,1,0,16,160
256,-20,1,1,1,8
256,-20,1,1,2,16
256,-20,1,1,4,32
256,-20,1,1,8,64
256,-20,1,1,16,128
256,-20,1,2,1,6
256,-20,1,2,2,12
256,-20,1,2,4,24
256,-20,1,2,8,48
256,-20,1,2,16,96
256,-20,1,2,32,192
256,-20,1,3,1,5
256,-20,1,3,2,10
256,-20,1,3,4,20
256,-20,1,3,8,40
256,-20,1,3,16,80
256,-20,1,3,32,160
256,-20,1,4,1,4
256,-20,1,4,2,8
256,-20,1,4,4,16
256,-20,1,4,8,32
256,-20,1,4,16,64
256,-20,1,4,32,128
256,-20,1,6,1,3
256,-20,1,6,2,6
256,-20,1,6,4,12
256,-20,1,6,8,24
256,-20,1,6,16,48
256,-20,1,6,32,96
256,-20,1,6,64,192
256,-20,1,8,1,2
256,-20,1,8,2,4
256,-20,1,8,4,8
256,-20,1,8,8,16
256,-20,1,8,16,32
256,-20,1,8,32,64
256,-20,1,8,64,128
256,-19.9,0,0,64,640
256,-19.9,0,0,128,1280
256,-19.9,0,1,64,512
256,-19.9,0,1,128,1024
256,-19.9,0,2,128,768
256,-19.9,0,3,128,640
256,-19.9,0,4,128,512
256,-19.9,0.0269775391,2,64,384
256,-19.9,0.0279541016,6,128,384
256,-19.9,0.3833312988,0,32,320
256,-19.9,0.3844909668,3,64,320
256,-19.9,0.9605102539,1,32,256
256,-19.9,0.9664611816,4,64,256
256,-19.9,0.9797668457,8,128,256
256,-19.9,1,0,1,10
256,-19.9,1,0,2,20
256,-19.9,1,0,4,40
256,-19.9,1,0,8,80
256,-19.9,1,0,16,160
256,-19.9,1,1,1,8
256,-19.9,1,1,2,16
256,-19.9,1,1,4,32
256,-19.9,1,1,8,64
256,-19.9,1,1,16,128
256,-19.9,1,2,1,6
256,-19.9,1,2,2,12
256,-19.9,1,2,4,24
256,-19.9,1,2,8,48
256,-19.9,1,2,16,96
256,-19.9,1,2,32,192
256,-19.9,1,3,1,5
256,-19.9,1,3,2,10
256,-19.9,1,3,4,20
256,-19.9,1,3,8,40
256,-19.9,1,3,16,80
256,-19.9,1,3,32,160
256,-19.9,1,4,1,4
256,-19.9,1,4,2,8
256,-19.9,1,4,4,16
256,-19.9,1,4,8,32
256,-19.9,1,4,16,64
256,-19.9,1,4,32,128
256,-19.9,1,6,1,3
256,-19.9,1,6,2,6
256,-19.9,1,6,4,12
256,-19.9,1,6,8,24
256,-19.9,1,6,16,48
256,-19.9,1,6,32,96
256,-19.9,1,6,64,192
256,-19.9,1,8,1,2
256,-19.9,1,8,2,4
256,-19.9,1,8,4,8
256,-19.9,1,8,8,16
256,-19.9,1,8,16,32
256,-19.9,1,8,32,64
256,-19.9,1,8,64,128
256,-19.8,0,0,64,640
256,-19.8,0,0,128,1280
256,-19.8,0,1,64,512
256,-19.8,0,1,128,1024
256,-19.8,0,2,128,768
256,-19.8,0,3,128,640
256,-19.8,0,4,128,512
256,-19.8,0.0141296387,2,64,384
256,-19.8,0.0160217285,6,128,384
256,-19.8,0.2971191406,0,32,320
256,-19.8,0.3023071289,3,64,320
256,-19.8,0.9385986328,1,32,256
256,-19.8,0.9468688965,4,64,256
256,-19.8,0.9672851563,8,128,256
256,-19.8,0.9999694824,2,32,192
256,-19.8,1,0,1,10
256,-19.8,1,0,2,20
256,-19.8,1,0,4,40
256,-19.8,1,0,8,80
256,-19.8,1,0,16,160
256,-19.8,1,1,1,8
256,-19.8,1,1,2,16
256,-19.8,1,1,4,32
256,-19.8,1,1,8,64
256,-19.8,1,1,16,128
256,-19.8,1,2,1,6
256,-19.8,1,2,2,12
256,-19.8,1,2,4,24
256,-19.8,1,2,8,48
256,-19.8,1,2,16,96
256,-19.8,1,3,1,5
256,-19.8,1,3,2,10
256,-19.8,1,3,4,20
256,-19.8,1,3,8,40
256,-19.8,1,3,16,80
256,-19.8,1,3,32,160
256,-19.8,1,4,1,4
256,-19.8,1,4,2,8
256,-19.8,1,4,4,16
256,-19.8,1,4,8,32
256,-19.8,1,4,16,64
256,-19.8,1,4,32,128
256,-19.8,1,6,1,3
256,-19.8,1,6,2,6
256,-19.8,1,6,4,12
256,-19.8,1,6,8,24
256,-19.8,1,6,16,48
256,-19.8,1,6,32,96
256,-19.8,1,6,64,192
256,-19.8,1,8,1,2
256,-19.8,1,8,2,4
256,-19.8,1,8,4,8
256,-19.8,1,8,8,16
256,-19.8,1,8,16,32
256,-19.8,1,8,32,64
256,-19.8,1,8,64,128
256,-19.7,0,0,64,640
256,-19.7,0,0,128,1280
256,-19.7,0,1,64,512
256,-19.7,0,1,128,1024
256,-19.7,0,2,128,768
256,-19.7,0,3,128,640
256,-19.7,0,4,128,512
256,-19.7,0.0083312988,2,64,384
256,-19.7,0.0083618164,6,128,384
256,-19.7,0.2323303223,3,64,320
256,-19.7,0.2328796387,0,32,320
256,-19.7,0.9063110352,1,32,256
256,-19.7,0.9207763672,4,64,256
256,-19.7,0.9489135742,8,128,256
256,-19.7,0.9999389648,2,32,192
256,-19.7,1,0,1,10
256,-19.7,1,0,2,20
256,-19.7,1,0,4,40
256,-19.7,1,0,8,80
256,-19.7,1,0,16,160
256,-19.7,1,1,1,8
256,-19.7,1,1,2,16
256,-19.7,1,1,4,32
256,-19.7,1,1,8,64
256,-19.7,1,1,16,128
256,-19.7,1,2,1,6
256,-19.7,1,2,2,12
256,-19.7,1,2,4,24
256,-19.7,1,2,8,48
256,-19.7,1,2,16,96
256,-19.7,1,3,1,5
256,-19.7,1,3,2,10
256,-19.7,1,3,4,20
256,-19.7,1,3,8,40
256,-19.7,1,3,16,80
256,-19.7,1,3,32,160
256,-19.7,1,4,1,4
256,-19.7,1,4,2,8
256,-19.7,1,4,4,16
256,-19.7,1,4,8,32
256,-19.7,1,4,16,64
256,-19.7,1,4,32,128
256,-19.7,1,6,1,3
256,-19.7,1,6,2,6
256,-19.7,1,6,4,12
256,-19.7,1,6,8,24
256,-19.7,1,6,16,48
256,-19.7,1,6,32,96
256,-19.7,1,6,64,192
256,-19.7,1,8,1,2
256,-19.7,1,8,2,4
256,-19.7,1,8,4,8
256,-19.7,1,8,8,16
256,-19.7,1,8,16,32
256,-19.7,1,8,32,64
256,-19.7,1,8,64,128
256,-19.6,0,0,64,640
256,-19.6,0,0,128,1280
256,-19.6,0,1,64,512
256,-19.6,0,1,128,1024
256,-19.6,0,2,128,768
256,-19.6,0,3,128,640
256,-19.6,0,4,128,512
256,-19.6,0.0046081543,2,64,384
256,-19.6,0.0050048828,6,128,384
256,-19.6,0.1640625,0,32,320
256,-19.6,0.1701660156,3,64,320
256,-19.6,0.8648071289,1,32,256
256,-19.6,0.8874511719,4,64,256
256,-19.6,0.9224853516,8,128,256
256,-19.6,0.9999084473,2,32,192
256,-19.6,0.9999694824,6,64,192
256,-19.6,1,0,1,10
256,-19.6,1,0,2,20
256,-19.6,1,0,4,40
256,-19.6,1,0,8,80
256,-19.6,1,0,16,160
256,-19.6,1,1,1,8
256,-19.6,1,1,2,16
256,-19.6,1,1,4,32
256,-19.6,1,1,8,64
256,-19.6,1,1,16,128
256,-19.6,1,2,1,6
256,-19.6,1,2,2,12
256,-19.6,1,2,4,24
256,-19.6,1,2,8,48
256,-19.6,1,2,16,96
256,-19.6,1,3,1,5
256,-19.6,1,3,2,10
256,-19.6,1,3,4,20
256,-19.6,1,3,8,40
256,-19.6,1,3,16,80
256,-19.6,1,3,32,160
256,-19.6,1,4,1,4
256,-19.6,1,4,2,8
256,-19.6,1,4,4,16
256,-19.6,1,4,8,32
256,-19.6,1,4,16,64
256,-19.6,1,4,32,128
256,-19.6,1,6,1,3
256,-19.6,1,6,2,6
256,-19.6,1,6,4,12
256,-19.6,1,6,8,24
256,-19.6,1,6,16,48
256,-19.6,1,6,32,96
256,-19.6,1,8,1,2
256,-19.6,1,8,2,4
256,-19.6,1,8,4,8
256,-19.6,1,8,8,16
256,-19.6,1,8,16,32
256,-19.6,1,8,32,64
256,-19.6,1,8,64,128
256,-19.5,0,0,64,640
256,-19.5,0,0,128,1280
256,-19.5,0,1,64,512
256,-19.5,0,1,128,1024
256,-19.5,0,2,128,768
256,-19.5,0,3,128,640
256,-19.5,0,4,128,512
256,-19.5,0.0025024414,6,128,384
256,-19.5,0.0028991699,2,64,384
256,-19.5,0.1137390137,0,32,320
256,-19.5,0.1140136719,3,64,320
256,-19.5,0.8196716309,1,32,256
256,-19.5,0.8405456543,4,64,256
256,-19.5,0.8894348145,8,128,256
256,-19.5,0.9997253418,6,64,192
256,-19.5,0.9998168945,2,32,192
256,-19.5,1,0,1,10
256,-19.5,1,0,2,20
256,-19.5,1,0,4,40
256,-19.5,1,0,8,80
256,-19.5,1,0,16,160
256,-19.5,1,1,1,8
256,-19.5,1,1,2,16
256,-19.5,1,1,4,32
256,-19.5,1,1,8,64
256,-19.5,1,1,16,128
256,-19.5,1,2,1,6
256,-19.5,1,2,2,12
256,-19.5,1,2,4,24
256,-19.5,1,2,8,48
256,-19.5,1,2,16,96
256,-19.5,1,3,1,5
256,-19.5,1,3,2,10
256,-19.5,1,3,4,20
256,-19.5,1,3,8,40
256,-19.5,1,3,16,80
256,-19.5,1,3,32,160
256,-19.5,1,4,1,4
256,-19.5,1,4,2,8
256,-19.5,1,4,4,16
256,-19.5,1,4,8,32
256,-19.5,1,4,16,64
256,-19.5,1,4,32,128
256,-19.5,1,6,1,3
256,-19.5,1,6,2,6
256,-19.5,1,6,4,12
256,-19.5,1,6,8,24
256,-19.5,1,6,16,48
256,-19.5,1,6,32,96
256,-19.5,1,8,1,2
256,-19.5,1,8,2,4
256,-19.5,1,8,4,8
256,-19.5,1,8,8,16
256,-19.5,1,8,16,32
256,-19.5,1,8,32,64
256,-19.5,1,8,64,128
256,-19.4,0,0,64,640
256,-19.4,0,0,128,1280
256,-19.4,0,1,64,512
256,-19.4,0,1,128,1024
256,-19.4,0,2,128,768
256,-19.4,0,3,128,640
256,-19.4,0,4,128,512
256,-19.4,0.0014648438,6,128,384
256,-19.4,0.0016479492,2,64,384
256,-19.4,0.0749206543,3,64,320
256,-19.4,0.0785217285,0,32,320
256,-19.4,0.7510070801,1,32,256
256,-19.4,0.7849121094,4,64,256
256,-19.4,0.8438110352,8,128,256
256,-19.4,0.999420166,6,64,192
256,-19.4,0.999786377,2,32,192
256,-19.4,1,0,1,10
256,-19.4,1,0,2,20
256,-19.4,1,0,4,40
256,-19.4,1,0,8,80
256,-19.4,1,0,16,160
256,-19.4,1,1,1,8
256,-19.4,1,1,2,16
256,-19.4,1,1,4,32
256,-19.4,1,1,8,64
256,-19.4,1,1,16,128
256,-19.4,1,2,1,6
256,-19.4,1,2,2,12
256,-19.4,1,2,4,24
256,-19.4,1,2,8,48
256,-19.4,1,2,16,96
256,-19.4,1,3,1,5
256,-19.4,1,3,2,10
256,-19.4,1,3,4,20
256,-19.4,1,3,8,40
256,-19.4,1,3,16,80
256,-19.4,1,3,32,160
256,-19.4,1,4,1,4
256,-19.4,1,4,2,8
256,-19.4,1,4,4,16
256,-19.4,1,4,8,32
256,-19.4,1,4,16,64
256,-19.4,1,4,32,128
256,-19.4,1,6,1,3
256,-19.4,1,6,2,6
256,-19.4,1,6,4,12
256,-19.4,1,6,8,24
256,-19.4,1,6,16,48
256,-19.4,1,6,32,96
256,-19.4,1,8,1,2
256,-19.4,1,8,2,4
256,-19.4,1,8,4,8
256,-19.4,1,8,8,16
256,-19.4,1,8,16,32
256,-19.4,1,8,32,64
256,-19.4,1,8,64,128
256,-19.3,0,0,64,640
256,-19.3,0,0,128,1280
256,-19.3,0,1,64,512
256,-19.3,0,1,128,1024
256,-19.3,0,2,128,768
256,-19.3,0,3,128,640
256,-19.3,0,4,128,512
256,-19.3,0.0008544922,2,64,384
256,-19.3,0.0009155273,6,128,384
256,-19.3,0.0486755371,0,32,320
256,-19.3,0.0487365723,3,64,320
256,-19.3,0.6811218262,1,32,256
256,-19.3,0.7120666504,4,64,256
256,-19.3,0.7802429199,8,128,256
256,-19.3,0.999206543,2,32,192
256,-19.3,0.9994506836,6,64,192
256,-19.3,1,0,1,10
256,-19.3,1,0,2,20
256,-19.3,1,0,4,40
256,-19.3,1,0,8,80
256,-19.3,1,0,16,160
256,-19.3,1,1,1,8
256,-19.3,1,1,2,16
256,-19.3,1,1,4,32
256,-19.3,1,1,8,64
256,-19.3,1,1,16,128
256,-19.3,1,2,1,6
256,-19.3,1,2,2,12
256,-19.3,1,2,4,24
256,-19.3,1,2,8,48
256,-19.3,1,2,16,96
256,-19.3,1,3,1,5
256,-19.3,1,3,2,10
256,-19.3,1,3,4,20
256,-19.3,1,3,8,40
256,-19.3,1,3,16,80
256,-19.3,1,3,32,160
256,-19.3,1,4,1,4
256,-19.3,1,4,2,8
256,-19.3,1,4,4,16
256,-19.3,1,4,8,32
256,-19.3,1,4,16,64
256,-19.3,1,4,32,128
256,-19.3,1,6,1,3
256,-19.3,1,6,2,6
256,-19.3,1,6,4,12
256,-19.3,1,6,8,24
256,-19.3,1,6,16,48
256,-19.3,1,6,32,96
256,-19.3,1,8,1,2
256,-19.3,1,8,2,4
256,-19.3,1,8,4,8
256,-19.3,1,8,8,16
256,-19.3,1,8,16,32
256,-19.3,1,8,32,64
256,-19.3,1,8,64,128
256,-19.2,0,0,64,640
256,-19.2,0,0,128,1280
256,-19.2,0,1,64,512
256,-19.2,0,1,128,1024
256,-19.2,0,2,128,768
256,-19.2,0,3,128,640
256,-19.2,0,4,128,512
256,-19.2,0.0004272461,2,64,384
256,-19.2,0.0005187988,6,128,384
256,-19.2,0.028503418,3,64,320
256,-19.2,0.0291442871,0,32,320
256,-19.2,0.5960388184,1,32,256
256,-19.2,0.6360473633,4,64,256
256,-19.2,0.7202148438,8,128,256
256,-19.2,0.9987487793,2,32,192
256,-19.2,0.9990539551,6,64,192
256,-19.2,1,0,1,10
256,-19.2,1,0,2,20
256,-19.2,1,0,4,40
256,-19.2,1,0,8,80
256,-19.2,1,0,16,160
256,-19.2,1,1,1,8
256,-19.2,1,1,2,16
256,-19.2,1,1,4,32
256,-19.2,1,1,8,64
256,-19.2,1,1,16,128
256,-19.2,1,2,1,6
256,-19.2,1,2,2,12
256,-19.2,1,2,4,24
256,-19.2,1,2,8,48
256,-19.2,1,2,16,96
256,-19.2,1,3,1,5
256,-19.2,1,3,2,10
256,-19.2,1,3,4,20
256,-19.2,1,3,8,40
256,-19.2,1,3,16,80
256,-19.2,1,3,32,160
256,-19.2,1,4,1,4
256,-19.2,1,4,2,8
256,-19.2,1,4,4,16
256,-19.2,1,4,8,32
256,-19.2,1,4,16,64
256,-19.2,1,4,32,128
256,-19.2,1,6,1,3
256,-19.2,1,6,2,6
256,-19.2,1,6,4,12
256,-19.2,1,6,8,24
256,-19.2,1,6,16,48
256,-19.2,1,6,32,96
256,-19.2,1,8,1,2
256,-19.2,1,8,2,4
256,-19.2,1,8,4,8
256,-19.2,1,8,8,16
256,-19.2,1,8,16,32
256,-19.2,1,8,32,64
256,-19.2,1,8,64,128
256,-19.1,0,0,64,640
256,-19.1,0,0,128,1280
256,-19.1,0,1,64,512
256,-19.1,0,1,128,1024
256,-19.1,0,2,128,768
256,-19.1,0,3,128,640
256,-19.1,0,4,128,512
256,-19.1,0.0002746582,2,64,384
256,-19.1,0.0004272461,6,128,384
256,-19.1,0.0166015625,3,64,320
256,-19.1,0.0167236328,0,32,320
256,-19.1,0.5138244629,1,32,256
256,-19.1,0.5527648926,4,64,256
256,-19.1,0.6426086426,8,128,256
256,-19.1,0.997253418,2,32,192
256,-19.1,0.9978027344,6,64,192
256,-19.1,1,0,1,10
256,-19.1,1,0,2,20
256,-19.1,1,0,4,40
256,-19.1,1,0,8,80
256,-19.1,1,0,16,160
256,-19.1,1,1,1,8
256,-19.1,1,1,2,16
256,-19.1,1,1,4,32
256,-19.1,1,1,8,64
256,-19.1,1,1,16,128
256,-19.1,1,2,1,6
256,-19.1,1,2,2,12
256,-19.1,1,2,4,24
256,-19.1,1,2,8,48
256,-19.1,1,2,16,96
256,-19.1,1,3,1,5
256,-19.1,1,3,2,10
256,-19.1,1,3,4,20
256,-19.1,1,3,8,40
256,-19.1,1,3,16,80
256,-19.1,1,3,32,160
256,-19.1,1,4,1,4
256,-19.1,1,4,2,8
256,-19.1,1,4,4,16
256,-19.1,1,4,8,32
256,-19.1,1,4,16,64
256,-19.1,1,4,32,128
256,-19.1,1,6,1,3
256,-19.1,1,6,2,6
256,-19.1,1,6,4,12
256,-19.1,1,6,8,24
256,-19.1,1,6,16,48
256,-19.1,1,6,32,96
256,-19.1,1,8,1,2
256,-19.1,1,8,2,4
256,-19.1,1,8,4,8
256,-19.1,1,8,8,16
256,-19.1,1,8,16,32
256,-19.1,1,8,32,64
256,-19.1,1,8,64,128
256,-19,0,0,64,640
256,-19,0,0,128,1280
256,-19,0,1,64,512
256,-19,0,1,128,1024
256,-19,0,2,128,768
256,-19,0,3,128,640
256,-19,0,4,128,512
256,-19,0.0001831055,2,64,384
256,-19,0.0001831055,6,128,384
256,-19,0.0091247559,3,64,320
256,-19,0.0109863281,0,32,320
256,-19,0.4193115234,1,32,256
256,-19,0.4598693848,4,64,256
256,-19,0.5604553223,8,128,256
256,-19,0.9952392578,2,32,192
256,-19,0.9960632324,6,64,192
256,-19,1,0,1,10
256,-19,1,0,2,20
256,-19,1,0,4,40
256,-19,1,0,8,80
256,-19,1,0,16,160
256,-19,1,1,1,8
256,-19,1,1,2,16
256,-19,1,1,4,32
256,-19,1,1,8,64
256,-19,1,1,16,128
256,-19,1,2,1,6
256,-19,1,2,2,12
256,-19,1,2,4,24
256,-19,1,2,8,48
256,-19,1,2,16,96
256,-19,1,3,1,5
256,-19,1,3,2,10
256,-19,1,3,4,20
256,-19,1,3,8,40
256,-19,1,3,16,80
256,-19,1,3,32,160
256,-19,1,4,1,4
256,-19,1,4,2,8
256,-19,1,4,4,16
256,-19,1,4,8,32
256,-19,1,4,16,64
256,-19,1,4,32,128
256,-19,1,6,1,3
256,-19,1,6,2,6
256,-19,1,6,4,12
256,-19,1,6,8,24
256,-19,1,6,16,48
256,-19,1,6,32,96
256,-19,1,8,1,2
256,-19,1,8,2,4
256,-19,1,8,4,8
256,-19,1,8,8,16
256,-19,1,8,16,32
256,-19,1,8,32,64
256,-19,1,8,64,128
256,-18.9,0,0,64,640
256,-18.9,0,0,128,1280
256,-18.9,0,1,64,512
256,-18.9,0,1,128,1024
256,-18.9,0,2,128,768
256,-18.9,0,3,128,640
256,-18.9,0,4,128,512
256,-18.9,3.0517578125E-05,6,128,384
256,-18.9,6.103515625E-05,2,64,384
256,-18.9,0.0048522949,0,32,320
256,-18.9,0.0049133301,3,64,320
256,-18.9,0.339050293,1,32,256
256,-18.9,0.3777160645,4,64,256
256,-18.9,0.4736328125,8,128,256
256,-18.9,0.9916992188,6,64,192
256,-18.9,0.991973877,2,32,192
256,-18.9,0.9998779297,0,16,160
256,-18.9,1,0,1,10
256,-18.9,1,0,2,20
256,-18.9,1,0,4,40
256,-18.9,1,0,8,80
256,-18.9,1,1,1,8
256,-18.9,1,1,2,16
256,-18.9,1,1,4,32
256,-18.9,1,1,8,64
256,-18.9,1,1,16,128
256,-18.9,1,2,1,6
256,-18.9,1,2,2,12
256,-18.9,1,2,4,24
256,-18.9,1,2,8,48
256,-18.9,1,2,16,96
256,-18.9,1,3,1,5
256,-18.9,1,3,2,10
256,-18.9,1,3,4,20
256,-18.9,1,3,8,40
256,-18.9,1,3,16,80
256,-18.9,1,3,32,160
256,-18.9,1,4,1,4
256,-18.9,1,4,2,8
256,-18.9,1,4,4,16
256,-18.9,1,4,8,32
256,-18.9,1,4,16,64
256,-18.9,1,4,32,128
256,-18.9,1,6,1,3
256,-18.9,1,6,2,6
256,-18.9,1,6,4,12
256,-18.9,1,6,8,24
256,-18.9,1,6,16,48
256,-18.9,1,6,32,96
256,-18.9,1,8,1,2
256,-18.9,1,8,2,4
256,-18.9,1,8,4,8
256,-18.9,1,8,8,16
256,-18.9,1,8,16,32
256,-18.9,1,8,32,64
256,-18.9,1,8,64,128
256,-18.8,0,0,64,640
256,-18.8,0,0,128,1280
256,-18.8,0,1,64,512
256,-18.8,0,1,128,1024
256,-18.8,0,2,128,768
256,-18.8,0,3,128,640
256,-18.8,0,4,128,512
256,-18.8,3.0517578125E-05,2,64,384
256,-18.8,0.0001525879,6,128,384
256,-18.8,0.002166748,3,64,320
256,-18.8,0.0023193359,0,32,320
256,-18.8,0.2573547363,1,32,256
256,-18.8,0.299987793,4,64,256
256,-18.8,0.382598877,8,128,256
256,-18.8,0.9866943359,6,64,192
256,-18.8,0.988067627,2,32,192
256,-18.8,0.999786377,0,16,160
256,-18.8,0.9998168945,3,32,160
256,-18.8,1,0,1,10
256,-18.8,1,0,2,20
256,-18.8,1,0,4,40
256,-18.8,1,0,8,80
256,-18.8,1,1,1,8
256,-18.8,1,1,2,16
256,-18.8,1,1,4,32
256,-18.8,1,1,8,64
256,-18.8,1,1,16,128
256,-18.8,1,2,1,6
256,-18.8,1,2,2,12
256,-18.8,1,2,4,24
256,-18.8,1,2,8,48
256,-18.8,1,2,16,96
256,-18.8,1,3,1,5
256,-18.8,1,3,2,10
256,-18.8,1,3,4,20
256,-18.8,1,3,8,40
256,-18.8,1,3,16,80
256,-18.8,1,4,1,4
256,-18.8,1,4,2,8
256,-18.8,1,4,4,16
256,-18.8,1,4,8,32
256,-18.8,1,4,16,64
256,-18.8,1,4,32,128
256,-18.8,1,6,1,3
256,-18.8,1,6,2,6
256,-18.8,1,6,4,12
256,-18.8,1,6,8,24
256,-18.8,1,6,16,48
256,-18.8,1,6,32,96
256,-18.8,1,8,1,2
256,-18.8,1,8,2,4
256,-18.8,1,8,4,8
256,-18.8,1,8,8,16
256,-18.8,1,8,16,32
256,-18.8,1,8,32,64
256,-18.8,1,8,64,128
256,-18.7,0,0,64,640
256,-18.7,0,0,128,1280
256,-18.7,0,1,64,512
256,-18.7,0,1,128,1024
256,-18.7,0,2,64,384
256,-18.7,0,2,128,768
256,-18.7,0,3,128,640
256,-18.7,0,4,128,512
256,-18.7,3.0517578125E-05,6,128,384
256,-18.7,0.0011291504,3,64,320
256,-18.7,0.0014953613,0,32,320
256,-18.7,0.1927490234,1,32,256
256,-18.7,0.2213745117,4,64,256
256,-18.7,0.3033447266,8,128,256
256,-18.7,0.9773864746,2,32,192
256,-18.7,0.9774169922,6,64,192
256,-18.7,0.9996032715,0,16,160
256,-18.7,0.9997558594,3,32,160
256,-18.7,1,0,1,10
256,-18.7,1,0,2,20
256,-18.7,1,0,4,40
256,-18.7,1,0,8,80
256,-18.7,1,1,1,8
256,-18.7,1,1,2,16
256,-18.7,1,1,4,32
256,-18.7,1,1,8,64
256,-18.7,1,1,16,128
256,-18.7,1,2,1,6
256,-18.7,1,2,2,12
256,-18.7,1,2,4,24
256,-18.7,1,2,8,48
256,-18.7,1,2,16,96
256,-18.7,1,3,1,5
256,-18.7,1,3,2,10
256,-18.7,1,3,4,20
256,-18.7,1,3,8,40
256,-18.7,1,3,16,80
256,-18.7,1,4,1,4
256,-18.7,1,4,2,8
256,-18.7,1,4,4,16
256,-18.7,1,4,8,32
256,-18.7,1,4,16,64
256,-18.7,1,4,32,128
256,-18.7,1,6,1,3
256,-18.7,1,6,2,6
256,-18.7,1,6,4,12
256,-18.7,1,6,8,24
256,-18.7,1,6,16,48
256,-18.7,1,6,32,96
256,-18.7,1,8,1,2
256,-18.7,1,8,2,4
256,-18.7,1,8,4,8
256,-18.7,1,8,8,16
256,-18.7,1,8,16,32
256,-18.7,1,8,32,64
256,-18.7,1,8,64,128
256,-18.6,0,0,64,640
256,-18.6,0,0,128,1280
256,-18.6,0,1,64,512
256,-18.6,0,1,128,1024
256,-18.6,0,2,64,384
256,-18.6,0,2,128,768
256,-18.6,0,3,128,640
256,-18.6,0,4,128,512
256,-18.6,9.1552734375E-05,6,128,384
256,-18.6,0.0007019043,3,64,320
256,-18.6,0.0007629395,0,32,320
256,-18.6,0.1390380859,1,32,256
256,-18.6,0.1576538086,4,64,256
256,-18.6,0.230255127,8,128,256
256,-18.6,0.9653625488,2,32,192
256,-18.6,0.9656982422,6,64,192
256,-18.6,0.9993896484,0,16,160
